date,txVolume(USD),adjustedTxVolume(USD),txCount,marketcap(USD),price(USD),exchangeVolume(USD),realizedCap(USD),generatedCoins,fees,activeAddresses,averageDifficulty,paymentCount,medianTxValue(USD),medianFee,blockSize,blockCount
2018-03-15,158443082.69905895,50532550.09357508,2213,1157007347.1382177,68.53,31260500.0,947376110.65,2062.49999999,1.31956561,9512,2870687.44395856,10186,654.8922076235,1.323e-05,2356719,165
2018-03-16,296159160.1327884,87677126.61393398,1928,1118711099.3467934,66.25,28649700.0,931666156.91,1799.99999999,0.75909104,6776,2894601.06866021,6875,331.7901329375,1.214e-05,1898242,144
2018-03-17,42367475.393301964,24159876.283206675,1752,1067240901.8416145,63.2,15795900.0,929294231.68,1950.0,0.82503251,6797,2954218.33957995,7798,323.56317307200004,1.214e-05,1937607,156
2018-03-18,16795560.8579833,12057740.017094702,1753,989850813.1505466,58.61,26012900.0,926008459.0,1637.49999997,0.71027113,6292,3281551.2549128,6211,293.0489737389,1.213e-05,1526284,131
2018-03-19,57699405.43839196,35865535.94322872,2228,1010541670.5984216,59.83,42187500.0,918209372.87,2087.5,0.81678977,7419,2723182.82862218,8312,203.43899770299998,1e-05,1842668,167
2018-03-20,87268619.54500172,38768904.13874817,2068,1155246203.7514732,68.39,42417800.0,916087786.63,2100.0,1.0603574900000001,7409,2892241.96217144,8177,276.587816792,1.003e-05,2332806,168
2018-03-21,210104422.9543063,61212497.802044466,4433,1121052279.105861,66.36,32135500.0,907266987.53,2012.5,1.6711393300000001,34889,2944574.07015675,9404,6.9616968708,9.849e-05,21180757,161
2018-03-22,91544433.96510492,59882121.82919854,3925,1104140010.4944255,65.35,25006000.0,904730549.86,1824.99999997,0.84827047,36105,2993365.84856799,7579,6.043312481499999,9.849e-05,21060623,146
2018-03-23,166860233.501668,51327841.95375688,4081,1045162902.8596318,61.85,25689800.0,901206014.18,2037.5,1.10215405,33719,2748677.21375975,8396,5.179159427000001,9.849e-05,21946435,163
2018-03-24,32170638.30279837,23053616.825778157,3839,1026260927.0455217,60.72,24780300.0,898387658.27,2037.5,0.90331787,23606,2813613.12818873,8007,4.5480196872,9.849e-05,21629985,163
2018-03-25,6935896.8474516,5984373.3803316,2583,1014190995.0396826,60.0,19231100.0,895142451.37,2049.99999998,0.96094326,21750,2927837.17945528,6906,5.5171470000000005,9.849e-05,11491496,164
2018-03-26,14407386.148642257,11104904.257612908,2230,1022878837.0588235,60.51,20747400.0,886885839.87,1887.49999998,0.65716996,12301,2969345.22437682,7977,163.3073088177,2.245e-05,6889932,151
2018-03-27,17492220.9312093,13276003.758445585,2610,954545543.6403642,56.46,14757300.0,885154486.25,1924.99999999,0.84461117,24759,2727912.48219688,6205,35.4546916104,9.71e-05,11916438,154
2018-03-28,14200339.29810721,8735555.042258076,2092,889949550.6258234,52.63,14219399.999999998,883181027.37,2299.99999999,0.87975871,11824,2562114.32239344,6672,340.1647663298,3.74e-05,7817762,184
2018-03-29,54430886.31350452,12585604.529133666,3526,899638657.0415756,53.2,16339100.0,879675420.08,1837.5,1.40065924,24371,2854994.15287264,7071,31.096164484000006,9.849e-05,19382238,147
2018-03-30,3045544.979415659,2425738.9166060584,3705,772857514.4332212,45.7,13761600.0,877345522.98,2349.99999999,0.9728308,34789,2608589.69366773,7289,2.9383477650000005,9.849e-05,21708746,188
2018-03-31,6804549.373476348,4507824.575412758,3411,753140512.503383,44.52,7037180.0,876655908.03,2149.99999999,0.88182843,34788,2517718.67056107,6870,2.6668152252,9.849e-05,21126305,172
2018-04-01,16864887.257556528,8930536.300563216,3498,751051672.7219796,44.4,8668900.0,874900235.68,1787.49999999,1.16841049,31360,2726924.43726991,6631,2.410498644,9.849e-05,21553181,143
2018-04-02,2809801.091803411,2215542.0321792187,3641,700761442.7522125,41.42,8366690.0,873029809.6,2324.99999999,0.9622622900000001,33276,2416614.08114311,7893,2.0817886674,9.849e-05,25111307,186
2018-04-03,4157257.9866609103,2986724.9943349995,3864,727979566.4760487,43.02,21330600.0,870371503.32,1687.5,1.03220455,33813,2767427.33778716,7802,1.9998767628000003,9.849e-05,21648829,135
2018-04-04,7459302.699756251,6408100.0358382035,3545,792725726.4123223,46.84,11470400.0,869746867.95,2049.99999998,1.03503192,33475,2586477.09938571,7487,2.0110866416,9.849e-05,21389611,164
2018-04-05,6670899.114757797,3801008.547990163,3731,713231286.838663,42.14,15492899.999999998,867950658.77,2375.0,1.2111007,32393,2183185.25677918,6280,1.6560548032,9.849e-05,21440446,190
2018-04-06,6540844.932154736,4995257.240486338,2643,704096557.8661956,41.59,7731100.0,866064352.11,1974.99999999,0.48304773,23684,2538017.40108335,6590,1.5380863708,9.849e-05,13295997,158
2018-04-07,2524835.470794577,2120209.324189667,1235,672728758.3085521,39.74,6153040.0,864910138.4,1812.49999999,0.51274874,5453,2528102.28259909,5596,134.39741933300002,1.074e-05,1351527,145
2018-04-08,3014418.8077753386,2332763.0194532755,1235,697763159.4919239,41.21,5044870.0,863543727.22,2100.0,0.69474664,4898,2406189.34200845,7100,131.1584912963,1.213e-05,1396707,168
2018-04-09,7375333.354192442,5503139.806999815,1316,712799705.4713593,42.09,8747160.0,857901387.14,2049.99999999,0.63580717,5828,2329467.87289181,7538,204.38264316180002,1.085e-05,1453485,164
2018-04-10,3434483.1459565386,3023291.3129650727,1572,698012622.4359099,41.22,7640680.0,855413516.62,2237.5,0.69906157,11488,2289165.94211828,6803,421.4042949204,2.445e-05,4776568,179
2018-04-11,6007680.553143485,4954175.1079125,3011,691240814.4972781,40.81,13074499.999999998,850912259.84,1762.49999999,0.90820767,28507,2503783.04806413,7590,1.4528976231000001,9.849e-05,15465675,141
2018-04-12,64416797.76609022,12023379.867096743,1703,718350027.9445163,42.41,30858900.0,846671075.26,1912.49999999,0.73543691,6664,2287197.46191019,7770,301.4706669111,9.66e-06,1807483,153
2018-04-13,6492827.5319270445,4825282.644091127,1758,786204709.2178414,46.41,22189300.0,842781712.91,2162.5,0.86335934,6920,2185010.98329482,6884,255.51706845209998,1.074e-05,1775162,173
2018-04-14,2401759.808830778,1623909.6250304512,1426,764097531.2475334,45.1,10333700.0,840256956.6,1887.49999999,0.78505591,6158,2257802.95839218,7026,135.29906688100002,1.214e-05,1540966,151
2018-04-15,3066772.8965959484,2459927.0420868136,1387,775517863.3941189,45.77,14013200.0,835418885.06,2187.5,0.68384301,5945,2108591.91253456,6306,196.8000225232,1.09e-05,1477741,175
2018-04-16,6536759.307524733,5059074.353610946,2207,829252193.5240713,48.93,63597200.0,831654914.62,1937.49999999,0.87332939,13719,2498505.00047068,8009,184.0962488946,1.558e-05,4633352,155
2018-04-17,7298207.578419923,5921799.981131966,4006,894295172.9406232,52.76,20651400.0,832869315.76,1975.0,1.23797154,62532,2449050.94249396,8395,2.0377357624,0.00010543,44458864,158
2018-04-18,16796156.71513106,11130010.544204174,4046,866455881.8111191,51.11,26852500.0,833244544.07,2262.49999999,1.52914738,53646,2367926.38292076,8199,2.4654774015,0.00010543,55316962,181
2018-04-19,5678954.4426609455,4493704.202143444,3010,938230786.400801,55.34,37101100.0,830689900.86,1837.49999999,1.0834604,23379,2574652.40846414,7397,71.5189328942,3.74e-05,32784337,147
2018-04-20,8119909.978593842,6447755.874034542,2082,1015455864.1459172,59.89,70074096.0,828460696.31,1862.5,0.79471351,8619,2483032.37369186,7278,457.9411160692,1.93e-05,2336994,149
2018-04-21,9643615.85699746,8199135.665232592,2049,1186025903.3473365,69.94,48952400.0,827787084.06,2312.5,0.7155891600000001,8989,2412895.21869606,7573,305.13457610480003,1.3000000000000001e-05,2608348,185
2018-04-22,4600747.120507692,4058437.688470738,1691,1130106519.9369698,66.64,25525000.0,826613412.35,1812.49999997,0.9705582,7649,2847842.94135633,7783,226.5758720512,1.3000000000000001e-05,1878888,145
2018-04-23,24112375.15153153,16421045.055306142,2643,1116721075.0630863,65.84,114377000.0,828192130.37,2062.49999997,0.96458219,13296,2755827.89058967,8426,461.368157512,1.225e-05,5653196,166
2018-04-24,37769879.94025398,28074437.72883484,3376,1322590003.082744,77.97,148078000.0,829208645.37,1837.5,0.8958191,16350,3018419.88026867,9534,632.2674743355,1.107e-05,3893120,147
2018-04-25,16077029.98568416,12902862.401986271,4088,1428527304.036102,84.2,89533400.0,825613815.98,2112.49999999,1.1594636600000001,28365,2700542.74502447,8714,64.42292802200001,5.062e-05,16672992,169
2018-04-26,8386599.035821363,7172413.154423072,2090,1211387636.131885,71.39,49274200.0,825001859.85,2037.5,1.06831949,9939,2655468.30286389,7867,411.61248416750004,1.806e-05,3750288,163
2018-04-27,9577167.601709716,8103561.642544918,2139,1344870297.7114837,79.25,31251900.0,824836019.11,2087.49999999,0.85672074,15848,2570617.2219897,8085,465.92630836,1.34e-05,5800035,167
2018-04-28,6185571.308558565,5404136.861180158,1809,1245769691.6774697,73.4,24300200.0,824844630.91,2162.5,0.80887721,8890,2600798.70174373,7691,257.728066504,1.9e-05,3511488,173
2018-04-29,9697308.569926398,8664928.67825826,1920,1321283497.423902,77.84,47669300.0,824553401.09,2149.99999998,0.7343742600000001,9343,2624028.31611063,7165,389.19955164160007,1.2e-05,3978304,172
2018-04-30,11257353.625604797,7970656.732810191,1982,1335567301.4824574,78.67,24958700.0,824957056.97,2012.49999999,0.67443363,9201,2669961.11471556,7998,512.0269267636,1.18e-05,3585566,161
2018-05-01,6044495.6565515455,4796424.723693056,1623,1244199986.33417,73.28,20320400.0,824914003.36,2099.99999999,0.5250817,8106,2432139.38040263,7245,308.78586655040004,1.41e-05,3166743,168
2018-05-02,7983026.988155599,5685485.02797129,1862,1216690227.2072015,71.65,33903200.0,824947919.62,2075.0,0.57649846,9980,2528745.49167731,7590,399.41483447250005,1.8900000000000002e-05,3618396,166
2018-05-03,11523337.371077063,8913433.298475552,2130,1290795164.432415,76.01,38523900.0,826009667.17,1987.5,0.7224750600000001,9347,2647286.44741172,8485,475.3432208921,1.2280000000000001e-05,3679789,159
2018-05-04,23783565.38701468,22051080.863792308,3970,1306427075.3077538,76.92,26634700.0,817363023.63,2050.0,1.08638913,37106,2553244.21692945,7065,2.61228012,9.043e-05,25290092,164
2018-05-05,32011570.42171971,18410425.8224669,4419,1273783814.9016414,74.99,61619100.0,821834826.53,2137.5,0.79479926,36176,2410557.44798091,5960,2.0629426543,9.043e-05,23147968,171
2018-05-06,13960392.143667322,10477080.693007333,2552,1368064943.8548656,80.53,67628600.0,819597059.52,2137.49999998,0.79326431,18540,2523629.25220685,7518,113.209074,5.3020000000000004e-05,9613873,171
2018-05-07,6000525.7064165855,5199916.651987789,1504,1320527718.4980237,77.72,26749600.0,819338311.67,2049.99999999,0.68104502,8600,2530722.33040497,7148,357.9808466772,1.785e-05,3096068,164
2018-05-08,5056374.923498294,4374085.181171819,1572,1253488110.8786612,73.77,24173700.0,818640966.13,1899.99999998,0.77356357,7207,2546316.0988396,6444,194.86564154279998,1.92e-05,2934152,152
2018-05-09,9946325.309006799,7499966.9292712845,1763,1217117081.0883656,71.62,24826900.0,819086168.07,1999.99999997,0.52464161,8736,2393451.73961596,7929,224.6876971162,1.93e-05,3779054,160
2018-05-10,9148521.41253451,6360530.98416087,1586,1196094094.2671814,70.37,21005700.0,818819879.2,1937.5,0.87100417,7969,2479384.68653073,7172,356.41600037570004,1.93e-05,3182772,155
2018-05-11,11980240.670091504,8581407.883041367,1856,1098898442.9024606,64.65,34785000.0,816748367.64,2412.49999999,1.0698617,8618,2190075.89899516,7628,599.8832673525001,1.558e-05,3712441,193
2018-05-12,9120784.935456207,7127434.201308333,1605,966313877.9940445,56.84,22741400.0,815403266.78,2175.0,0.50770764,7819,2180871.21719323,7051,319.99197520640007,1.66e-05,3084854,174
2018-05-13,6140428.725596833,4531986.398102566,1304,975435541.004347,57.37,16482099.999999998,815064311.93,2112.5,0.68705575,6819,2127246.39389743,6178,203.6787426353,1.1400000000000001e-05,2667068,169
2018-05-14,6982399.746634816,5657432.734339039,2993,1016810061.5903572,59.79,22368900.0,813888939.65,1912.49999999,0.76024862,30688,2176314.75304879,6042,7.131685431,0.00012043,19344257,153
2018-05-15,26153017.41238667,24326338.20184272,5188,993830885.0838754,58.44,34357600.0,789582346.8,1800.0,1.01974552,52254,1977335.38416047,7382,1.7435030508,0.00012043,42428424,144
2018-05-16,22152870.4485447,5900785.0268157115,4133,992076605.2049711,58.33,21224900.0,789562379.31,2337.5,1.68472213,79321,1960412.04262179,7098,3.6753523012000002,0.00030041000000000003,74435583,187
2018-05-17,12076287.572627615,6571729.621674568,2097,1017290009.1533695,59.8,21261100.0,787437952.0,1787.49999999,0.60730673,34912,2348654.04813828,4433,13.128792196,6.7e-05,19078235,143
2018-05-18,10016919.72089246,7308845.74536653,3930,906104684.268954,53.26,20822400.0,783486381.75,1950.0,2.69460767,83431,2403022.25947365,4211,1.9646793795999997,0.00024042,66984504,156
2018-05-19,3305867.339001,2461110.263128282,2808,922864795.5279503,54.24,13166900.0,783355991.17,1937.49999998,0.97109543,67215,1701316.72151604,3948,1.9395996192,0.00024042,46586472,155
2018-05-20,3031888.550707366,2703580.5228127344,802,904771766.1066,53.17,14230499.999999998,782969872.62,1999.99999999,0.30375030000000003,4084,1800111.68520516,5022,251.74852110850003,2.012e-05,950825,160
2018-05-21,2471606.9613813325,1933676.0921112457,929,953667966.370893,56.04,12601400.0,782952554.4,2024.99999999,0.54334353,4607,1873877.69427553,5774,353.566057722,2.028e-05,1234740,162
2018-05-22,2150458.6523943646,1871708.6155210289,5353,917759767.4154818,53.92,11871600.0,782670090.73,2237.49999999,1.51939602,132655,1789363.55432199,5305,1.294379256,0.00024042,99733725,179
2018-05-23,2322570.6340924376,1941732.758914053,5916,861458020.2038343,50.61,16724500.0,782185257.15,1950.0,1.6370354,139050,1654534.27237379,5985,1.1539773357,0.00024042,115608802,156
2018-05-24,2309035.7405166687,1811154.732101423,3654,772061786.3347503,45.35,15457600.0,781693619.45,1999.99999999,1.19727753,88806,1596075.56743703,6056,0.7698688560000001,0.00023287,63205421,160
2018-05-25,7056183.145991743,6707306.221983664,3325,800068004.1709044,46.99,10904200.0,783566625.4,1999.99999998,1.0752087000000001,93250,1596311.71455981,5039,0.7449663028000001,0.00023137,56090682,160
2018-05-26,6999736.656832157,4029328.0403975514,5454,770354851.7983799,45.24,10607800.0,783324575.16,2100.0,1.6189478800000001,163835,1756438.03012023,4424,0.6161289888,0.00023287,108844362,168
2018-05-27,961779.3678455509,879393.8318530951,1056,757216471.2492669,44.46,10054500.0,783282867.56,1999.99999998,0.42308685,24439,1900901.53393286,4750,16.3069383204,2.2990000000000002e-05,8152579,160
2018-05-28,2469820.6409847904,1925727.7884918642,1098,754889355.8096179,44.32,11881700.0,782772384.26,2062.49999999,0.5218019,4438,1628642.50243024,6147,194.39528486400002,1.1400000000000001e-05,1155933,165
2018-05-29,3492393.92022532,2657084.6980144368,1043,689580716.1829098,40.48,14634600.0,783219577.98,1987.5,0.59531866,4062,1787751.76559448,4907,94.098860768,1.09e-05,1173744,159
2018-05-30,2295942.1277798186,1794787.7179438206,1091,737449513.7546636,43.29,11323700.0,783004885.98,1787.49999999,0.80070958,4116,1633593.73409538,4619,130.3019467542,1e-05,1290711,143
2018-05-31,6424353.4020027835,5939059.13226686,2973,718066691.4981966,42.14,16443900.0,778408343.28,2012.49999999,0.83503516,94552,1656423.04813398,5201,0.5159195986,0.00023438000000000002,45179193,161
2018-06-01,3820676.4391392884,3247414.323784617,4662,755362865.7583144,44.33,13487000.0,778298850.62,2137.5,1.34707778,138767,1791353.36979692,6255,0.5264369253,0.00023438000000000002,74017405,171
2018-06-02,2402926.048939828,1635661.019931675,963,747271756.2271224,43.85,13231299.999999998,778069876.85,2075.0,0.3297905,3753,1643121.43076919,4231,87.69901776,1.34e-05,941701,166
2018-06-03,2838771.454193643,2338424.008830975,4101,773450949.1555173,45.38,16811300.0,777699327.0,1824.99999999,1.2163365,148352,1793546.80375445,4810,0.502066168,0.00023739,76536340,146
2018-06-04,5112991.415653471,4324130.179596562,2730,798668926.6342458,46.85,17414900.0,777532772.47,1924.99999999,1.05807466,100391,1852683.01276125,5656,0.5205986055,0.00023739,42782372,154
2018-06-05,1719659.2455494069,1553835.3648620064,859,755388714.4662873,44.31,14410700.0,776168192.88,1924.99999998,0.39656732,4030,1788952.95260743,5209,153.6589101222,1.672e-05,1183605,154
2018-06-06,3616364.116959866,3100282.811177214,854,779293768.8473521,45.7,13529300.0,776259460.56,1937.49999999,0.40759321,3921,1751481.97993665,4847,128.29861232200003,1.09e-05,1700163,155
2018-06-07,3354186.2144336393,2773378.719594203,841,767172549.6823033,44.99,11735500.0,776057799.04,1812.49999999,0.41862151000000003,3757,1858618.55995381,4434,142.53624408870002,1.09e-05,1140672,145
2018-06-08,4362831.39778645,4167520.9895709283,844,767667563.6828042,45.01,14026800.000000002,774743346.38,1824.99999999,0.61771697,3986,1797655.21828942,6279,178.9591609169,1.115e-05,1076350,146
2018-06-09,3262874.027727621,2575895.3687066613,917,748830122.2455573,43.9,11494000.0,774871738.7,1737.49999999,0.83918464,4047,1849946.22958382,5512,147.424907126,1.42e-05,1131160,139
2018-06-10,6399643.867486416,4612568.395462295,1379,743913607.2822136,43.61,18470500.0,773904758.37,2449.99999996,0.8077952700000001,4952,1732437.05570406,5806,348.87925863,1.7e-05,1705807,196
2018-06-11,2289099.2692799,1928303.0261684293,5898,619465038.5450149,36.31,12494400.0,772862912.41,1937.49999989,1.75118818,199768,1861521.24916743,5180,0.38103532450000005,0.00023889,106309820,155
2018-06-12,13308188.199799508,11188517.757440891,4554,635045069.2556932,37.22,14100300.0,771299034.0,1874.99999994,1.55924838,197112,1902593.26402635,6307,0.3800162,0.00023889,80944752,150
2018-06-13,16951172.466665052,11116664.098864285,2008,591294853.272755,34.65,12752500.0,768162856.22,1762.49999987,1.2518341800000001,49720,1904720.03625299,5921,42.3615809925,5.221e-05,20479844,141
2018-06-14,8326014.686568285,5806731.414759987,2317,557605222.02,32.67,14021800.0,768082747.14,2024.99999978,1.01762174,86019,1796052.19001954,5749,0.38328770700000003,0.00028384,39478496,162
2018-06-15,5831830.001759416,4795718.989470063,2958,588259350.8439234,34.47,12128900.0,767322236.81,1837.49999989,0.96351033,98813,1748256.45590291,4829,0.2895835041,0.00023137,49379527,147
2018-06-16,6045124.467044837,5527382.414225408,3697,552320270.7459393,32.36,10215900.0,767032632.09,2162.49999994,1.29944378,108902,1804195.93902923,5546,0.2555504796,0.00023137,68334806,173
2018-06-17,12006498.311195204,11237972.637031807,4400,557846948.6495619,32.68,9034540.0,761401539.58,2062.49999988,1.46523956,85509,1935498.4071307,5171,0.2139742608,0.00023068,79459114,165
2018-06-18,19866783.897772264,5959161.79045673,1184,546818948.2015527,32.03,14186100.0,761200526.78,2024.9999997,0.60562122,19095,1859014.50194606,4285,56.440009189600005,3.697e-05,8447785,162
2018-06-19,12651360.338942034,8046281.533810778,3729,550770828.0920855,32.25,10952800.0,760958506.9,1924.99999994,1.17513986,75075,1827586.12940348,3830,0.12158701499999999,0.00023287,69587926,154
2018-06-20,12021793.972743655,6651275.065609376,806,567107425.9439546,33.21,12899000.0,760811167.87,1924.99999993,0.70990358,3852,1791365.43825444,5886,194.9338538523,1.277e-05,1258062,154
2018-06-21,8201866.357951838,3822211.1755099725,807,542208066.1940769,31.75,11528700.0,760531679.0,1862.49999982,0.62959404,3782,1876110.73217757,4542,174.59560235749998,1.45e-05,1224984,149
2018-06-22,3337552.4289834974,2047091.1374520434,945,540348137.8848784,31.63,12549900.0,759882520.65,1862.4999998,0.73372381,4187,1741387.95112196,5459,315.9476414837,1.09e-05,1406892,149
2018-06-23,22075546.036219437,5077252.661611078,900,449545824.18859136,26.31,9861810.0,757761059.2,2012.49999978,0.5384273900000001,3507,1790952.6593511,4969,324.14970716159996,9.65e-06,1229475,161
2018-06-24,3816723.571197966,2751895.7342850403,860,439727360.5707154,25.74,12391100.0,757309311.87,1674.99999997,0.5863334,3406,1943454.04730303,4116,201.68952778259998,1.2650000000000001e-05,1068705,134
2018-06-25,2355164.624192403,1450474.4612961514,2449,410269844.13079023,24.01,8861650.0,756346103.08,1999.99999985,1.15161229,16839,1712837.62313342,5239,0.05185199600000001,0.00022836000000000002,35705619,160
2018-06-26,11685782.45601943,3544519.525981235,1370,439232130.70081973,25.7,9377090.0,755381768.77,1849.99999999,0.83116203,17481,1895552.56322538,3888,93.52221878799999,0.0001,15274147,148
2018-06-27,4455721.476528764,3974555.905624404,848,417083074.7227843,24.4,8210370.0,755017805.01,1937.5,0.50713576,3528,1823974.87633781,4502,203.163367976,9.65e-06,1267053,155
2018-06-28,1025356.6483821715,821571.1985271422,692,422965608.4205128,24.74,9298970.0,754859968.75,1962.49999999,0.37755301,3090,1736483.47766821,3440,163.898198951,9.79e-06,890940,157
2018-06-29,2232014.7543938933,1226404.786871776,693,400358237.92701924,23.42,9678440.0,754330327.15,1850.0,0.66345757,3047,1810429.68950162,3562,164.2018756482,1.006e-05,946676,148
2018-06-30,1812818.7790083298,936665.5147110694,827,416574674.06917524,24.37,12016800.0,753982997.83,1862.49999999,0.6398012,3246,1923568.78270051,4858,220.96489873610003,1.013e-05,924615,149
2018-07-01,841109.3419087055,631112.6927200338,701,450357987.701891,26.34,12607800.0,753598096.88,1762.5,0.50535033,3140,1908465.08028365,4272,136.399466904,7.44e-06,978599,141
2018-07-02,605708.9273682593,468428.7266560144,758,460997007.6264485,26.96,16719900.0,753563942.25,1887.5,0.5997161400000001,3244,1816527.07130177,5085,121.33800981920001,1.085e-05,899290,151
2018-07-03,471537.423380187,350370.9195059529,607,499973349.7353963,29.23,13432500.0,752955513.56,2262.49999994,0.9468920900000001,3122,1284605.35832084,5220,120.88739754590001,1.1400000000000001e-05,1051634,181
2018-07-04,465438.7847882732,411449.831244722,698,491954453.16672283,28.76,12865000.0,752992123.29,2137.49999992,0.50151345,2847,90346.636348936,4447,123.782031962,5.8800000000000005e-06,846399,171
2018-07-05,1350970.842212822,624424.096621104,825,508333220.0349161,29.72,11143500.0,752754295.07,1862.49999987,1.04007255,4114,120653.098272983,6155,138.7138583616,5.8e-06,1231252,149
2018-07-06,1389309.011768733,966446.2481604181,924,490344185.3570953,28.66,12468600.0,752591322.59,1824.99999991,0.99824964,3993,121753.841703773,6914,163.3793203844,7.77e-06,1002443,146
2018-07-07,1449712.550468013,1127242.868955515,762,511650047.109475,29.9,15383000.0,752448090.72,1699.99999992,0.55173616,3498,123739.12138303,5854,163.39885653000002,8.94e-06,907307,136
2018-07-08,1360957.7042103824,978575.6630550408,897,530333928.19993436,30.99,9954600.0,752357183.52,1899.99999996,0.77143119,3810,123267.381257484,6866,142.71470143410002,1.18e-05,1128505,152
2018-07-09,2472944.046181061,1882432.6540549754,964,521613392.9180754,30.48,12223400.0,748831393.42,1712.49999996,1.12493298,4187,141912.568220785,7606,161.8185702408,1.147e-05,1350531,137
2018-07-10,2077945.701641533,1833468.840063452,842,521065757.5664234,30.44,8713120.0,747749545.5,1812.49999991,0.82307901,5072,126675.155229074,7583,251.0521274788,1.155e-05,1642250,145
2018-07-11,64816498.36717737,3796511.930320202,922,469044217.3137614,27.4,8032830.0,745745739.7,1849.99999995,0.8313354000000001,3930,137865.653130705,7088,339.418633812,2.26e-05,1166833,148
2018-07-12,1454822.298513811,1246163.6713112365,927,466365692.872579,27.24,8771380.0,745379565.99,1687.49999992,0.77502854,3801,150594.753745621,7213,114.84550845,1e-05,1302559,135
2018-07-13,1638210.3313459551,1329437.5877802498,963,506331109.8274737,29.57,11686700.0,745186866.78,1887.49999993,0.8643049700000001,4421,122872.298294192,6862,149.3602901156,1.3530000000000001e-05,1347293,151
2018-07-14,841445.5243412284,708538.5706998286,689,471373501.0845858,27.53,6831280.0,745192477.04,1787.49999994,0.90704294,3572,128710.84869434,6278,137.6224234743,1.168e-05,974221,143
2018-07-15,3213388.1461457503,2724304.110923281,1184,488835604.08348143,28.55,11321300.0,744248646.65,1812.49999992,1.15763525,5796,152493.339650595,7766,247.38564093900004,2.495e-05,2383670,145
2018-07-16,1210512.6047214188,1122290.3593884495,890,482742719.41882354,28.19,9442970.0,744092221.87,1762.49999989,1.00877865,4061,143232.783254165,7858,124.14630662430001,1.53e-05,1348712,141
2018-07-17,7418545.094246193,6660512.206647771,967,508512800.63358784,29.69,13527500.0,743635396.45,1712.49999998,1.17402966,4329,127878.294096347,7613,193.9854235516,1.455e-05,1507094,137
2018-07-18,11697962.029393412,10342398.364640515,1050,538973894.84224,31.46,11376200.0,743132000.09,1824.99999998,1.48968257,4457,137483.69481619,7838,176.451009163,1.67e-05,2094440,146
2018-07-19,4501295.32268999,3515151.551113466,879,535212128.65522814,31.24,9516590.0,742979541.32,1862.49999996,0.76566859,4163,133004.488980404,6771,230.82271621200002,1.9e-05,1171379,149
2018-07-20,4263593.110698882,3670171.7262114543,805,529335083.4600788,30.89,9588410.0,742619017.92,1812.4999999000001,1.33240176,4143,151665.498984266,8535,273.4817558216,1.66e-05,1415982,145
2018-07-21,1209411.9715130515,994338.203559622,695,477843299.6480139,27.89,7355940.0,742425722.64,1824.9999999000001,0.83488412,3985,143871.334062081,8682,127.5342705431,1.41e-05,1228937,146
2018-07-22,1493252.2750737625,1165529.7579023796,718,495600692.7635727,28.92,10237700.0,742206535.2,1687.49999993,1.05395017,3893,137625.787332523,7068,179.94424599840002,1.528e-05,1095069,135
2018-07-23,5738119.722548787,5098623.661978798,1038,488667586.30746657,28.51,30682300.0,742106223.82,1837.49999994,1.05390063,4655,137262.154722474,7155,313.6333645152,2.26e-05,1424597,147
2018-07-24,3931258.4838417643,3266068.485092837,974,525802338.20698255,30.68,24033300.0,742076411.58,1762.49999993,1.03403942,4544,149647.585162298,8599,236.34182299,1.568e-05,1535299,141
2018-07-25,3379104.6463521817,2574687.6104930155,995,543968961.0237863,31.73,12428800.0,742090624.81,1837.49999995,1.09521679,4822,118900.54231735,9175,177.2851949479,1.699e-05,1571611,147
2018-07-26,2663674.060510027,2148031.5784328002,890,525268774.66801476,30.64,11147300.0,741835791.35,1824.99999994,0.99601227,4697,146995.493420887,8838,168.0545545008,1.613e-05,1429397,146
2018-07-27,2860267.888664491,2582917.2224192815,834,508578076.597607,29.66,16763500.0,741670990.58,1812.49999995,0.99025038,4461,142865.284667015,8856,150.72322200000002,1.402e-05,1230870,145
2018-07-28,2457858.9710002868,2229103.979106171,735,545136053.6374712,31.79,8720480.0,741455308.4,1699.99999992,0.85870314,3950,136333.396671305,7302,144.9068447497,1.478e-05,1262678,136
2018-07-29,3083901.914848719,2885108.2559375786,840,522850811.42716706,30.49,17609600.0,741433282.87,1962.49999996,1.13674842,4626,138457.810618065,8982,158.5252224455,1.935e-05,1353794,157
2018-07-30,1881242.5193892182,1529103.0119796968,885,576546388.0595788,33.61,10120100.0,741394960.17,1599.99999994,1.0793277700000001,5454,194002.557897711,7883,246.29369482939998,1.67e-05,1561911,128
2018-07-31,2467190.254349224,1912342.9477933128,980,489305576.1055635,28.53,11556000.0,741097988.24,1849.99999989,1.3466134,4955,129085.143472465,8243,281.6369517042,1.702e-05,2487052,148
2018-08-01,1590145.0100819652,1310426.3568155633,991,480531707.1244604,28.01,8412570.0,739879315.42,1849.99999993,1.26890147,9362,133064.017731343,10100,233.69038281420003,1.3690000000000001e-05,5808851,148
2018-08-02,2169155.5351652238,1857733.408474164,916,475040651.7979759,27.69,9541590.0,738681854.89,1599.99999997,1.01047012,6631,154501.966443857,7577,177.811517754,1.488e-05,5360555,128
2018-08-03,3511011.2307468522,2869624.844886573,1036,441130504.4351516,25.71,10327000.0,736828174.97,1837.5,1.30267204,9307,127775.606670273,9149,243.90555292680003,2.1570000000000002e-05,5880132,147
